Time(Hours);EntityID;ObjectName;ProcessID;StepName;Action
0.19323060172292;DefaultEntity.245;Path23;3.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.245' ending transfer onto link 'Path23'.
0.19323060172292;DefaultEntity.245;Path23;3.OnEntered;[End];Process 'Path23.OnEntered' execution ended.
0.19323060172292;DefaultEntity.245;Source1;19.OnEnteredProcessing;[End];Process 'Source1.OnEnteredProcessing' execution ended.
0.19323060172292;DefaultEntity.245;Source1;24.OnEnteredOutputBuffer;[End];Process 'Source1.OnEnteredOutputBuffer' execution ended.
0.19323060172292;DefaultEntity.245;Output@Source1;29.OnEnteredFromAssociatedObject;[End];Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0.193487839112654;DefaultEntity.232;Atril_M3;15.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'DefaultEntity.232' transferring from '[Station] Atril_M3.Processing' into station 'Atril_M3.OutputBuffer'.
0.193487839112654;DefaultEntity.232;Atril_M3;29.OnEnteredOutputBuffer;[Begin];Process 'Atril_M3.OnEnteredOutputBuffer' execution started.
0.193487839112654;DefaultEntity.232;Atril_M3;29.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'DefaultEntity.232' ending transfer into station 'Atril_M3.OutputBuffer'.
0.193487839112654;DefaultEntity.232;Atril_M3;29.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.232' attempting to release '1' resource(s) of resource type '[ParentObject] Atril_M3'.
0.193487839112654;DefaultEntity.232;Atril_M3;29.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.232' released '1' capacity unit(s) of resource 'Atril_M3'.
0.193487839112654;DefaultEntity.232;Atril_M3;29.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'DefaultEntity.232' transferring from '[Station] Atril_M3.OutputBuffer' into node 'Output@Atril_M3'.
0.193487839112654;DefaultEntity.232;Output@Atril_M3;24.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Atril_M3.OnEnteredFromAssociatedObject' execution started.
0.193487839112654;DefaultEntity.232;Output@Atril_M3;24.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Atril_M3.Entered'.
0.193487839112654;DefaultEntity.232;Output@Atril_M3;24.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'DefaultEntity.232' transferring from '[Node] Output@Atril_M3' onto link 'Path3_2'.
0.193487839112654;DefaultEntity.232;Path3_2;19.OnEntered;[Begin];Process 'Path3_2.OnEntered' execution started.
0.193487839112654;DefaultEntity.232;Path3_2;19.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.232.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.193487839112654;DefaultEntity.232;Path3_2;19.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.232' ending transfer onto link 'Path3_2'.
0.193487839112654;DefaultEntity.232;Path3_2;19.OnEntered;[End];Process 'Path3_2.OnEntered' execution ended.
0.193487839112654;DefaultEntity.232;Atril_M3;15.OnEnteredProcessing;[End];Process 'Atril_M3.OnEnteredProcessing' execution ended.
0.193487839112654;DefaultEntity.232;Atril_M3;29.OnEnteredOutputBuffer;[End];Process 'Atril_M3.OnEnteredOutputBuffer' execution ended.
0.193487839112654;DefaultEntity.232;Output@Atril_M3;24.OnEnteredFromAssociatedObject;[End];Process 'Output@Atril_M3.OnEnteredFromAssociatedObject' execution ended.
0.193564013678055;DefaultEntity.245;Output@Source1;24.OnExited;[Begin];Process 'Output@Source1.OnExited' execution started.
0.193564013678055;DefaultEntity.245;Output@Source1;24.OnExited;[Fire] ExitedEvent;Firing event 'Output@Source1.Exited'.
0.193564013678055;DefaultEntity.245;Output@Source1;24.OnExited;[End];Process 'Output@Source1.OnExited' execution ended.
0.193638031498535;DefaultEntity.236;Output@Atril_M3;24.OnExited;[Begin];Process 'Output@Atril_M3.OnExited' execution started.
0.193638031498535;DefaultEntity.236;Output@Atril_M3;24.OnExited;[Fire] ExitedEvent;Firing event 'Output@Atril_M3.Exited'.
0.193638031498535;DefaultEntity.236;Output@Atril_M3;24.OnExited;[End];Process 'Output@Atril_M3.OnExited' execution ended.
0.193665449775162;DefaultEntity.233;Verificador2_M6;21.PerformProcessingTask;[End];Process 'Verificador2_M6.PerformProcessingTask' execution ended.
0.193665449775162;DefaultEntity.233;Verificador2_M6;1.OnEnteredProcessing;[StartTasks] ProcessingTasks;Finished task '10' of task sequence 'Verificador2_M6.ProcessingTaskSequence' being executed for object 'DefaultEntity.233'.
0.193665449775162;DefaultEntity.233;Verificador2_M6;1.OnEnteredProcessing;[StartTasks] ProcessingTasks;Finished execution of task sequence 'Verificador2_M6.ProcessingTaskSequence' for object 'DefaultEntity.233'.
0.193665449775162;DefaultEntity.233;Verificador2_M6;1.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'DefaultEntity.233' transferring from '[Station] Verificador2_M6.Processing' into station 'Verificador2_M6.OutputBuffer'.
0.193665449775162;DefaultEntity.233;Verificador2_M6;24.OnEnteredOutputBuffer;[Begin];Process 'Verificador2_M6.OnEnteredOutputBuffer' execution started.
0.193665449775162;DefaultEntity.233;Verificador2_M6;24.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'DefaultEntity.233' ending transfer into station 'Verificador2_M6.OutputBuffer'.
0.193665449775162;DefaultEntity.233;Verificador2_M6;24.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.233' attempting to release '1' resource(s) of resource type '[ParentObject] Verificador2_M6'.
0.193665449775162;DefaultEntity.233;Verificador2_M6;24.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.233' released '1' capacity unit(s) of resource 'Verificador2_M6'.
0.193665449775162;DefaultEntity.233;Verificador2_M6;24.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'DefaultEntity.233' transferring from '[Station] Verificador2_M6.OutputBuffer' into node 'Output@Verificador2_M6'.
0.193665449775162;DefaultEntity.233;Output@Verificador2_M6;29.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Verificador2_M6.OnEnteredFromAssociatedObject' execution started.
0.193665449775162;DefaultEntity.233;Output@Verificador2_M6;29.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Verificador2_M6.Entered'.
0.193665449775162;DefaultEntity.233;Output@Verificador2_M6;29.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'DefaultEntity.233' transferring from '[Node] Output@Verificador2_M6' into node 'TransferNode20'.
0.193665449775162;DefaultEntity.233;TransferNode20;15.OnEntered;[Begin];Process 'TransferNode20.OnEntered' execution started.
0.193665449775162;DefaultEntity.233;TransferNode20;15.OnEntered;[Fire] EnteredEvent;Firing event 'TransferNode20.Entered'.
0.193665449775162;DefaultEntity.233;TransferNode20;15.OnEntered;[Transfer] ToOutboundLink;Entity 'DefaultEntity.233' transferring from '[Node] TransferNode20' onto link 'Path47'.
0.193665449775162;DefaultEntity.233;Path47;19.OnEntered;[Begin];Process 'Path47.OnEntered' execution started.
0.193665449775162;DefaultEntity.233;Path47;19.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.233.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.193665449775162;DefaultEntity.233;Path47;19.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.233' ending transfer onto link 'Path47'.
0.193665449775162;DefaultEntity.233;Path47;19.OnEntered;[End];Process 'Path47.OnEntered' execution ended.
0.193665449775162;DefaultEntity.233;Verificador2_M6;1.OnEnteredProcessing;[End];Process 'Verificador2_M6.OnEnteredProcessing' execution ended.
0.193665449775162;DefaultEntity.233;Verificador2_M6;24.OnEnteredOutputBuffer;[End];Process 'Verificador2_M6.OnEnteredOutputBuffer' execution ended.
0.193665449775162;DefaultEntity.233;Output@Verificador2_M6;29.OnEnteredFromAssociatedObject;[End];Process 'Output@Verificador2_M6.OnEnteredFromAssociatedObject' execution ended.
0.193665449775162;DefaultEntity.233;TransferNode20;15.OnEntered;[End];Process 'TransferNode20.OnEntered' execution ended.
0.193821251067789;DefaultEntity.232;Output@Atril_M3;15.OnExited;[Begin];Process 'Output@Atril_M3.OnExited' execution started.
0.193821251067789;DefaultEntity.232;Output@Atril_M3;15.OnExited;[Fire] ExitedEvent;Firing event 'Output@Atril_M3.Exited'.
0.193821251067789;DefaultEntity.232;Output@Atril_M3;15.OnExited;[End];Process 'Output@Atril_M3.OnExited' execution ended.
0.193998861730297;DefaultEntity.233;Output@Verificador2_M6;15.OnExited;[Begin];Process 'Output@Verificador2_M6.OnExited' execution started.
0.193998861730297;DefaultEntity.233;Output@Verificador2_M6;15.OnExited;[Fire] ExitedEvent;Firing event 'Output@Verificador2_M6.Exited'.
0.193998861730297;DefaultEntity.233;Output@Verificador2_M6;15.OnExited;[End];Process 'Output@Verificador2_M6.OnExited' execution ended.
0.193998861730297;DefaultEntity.233;TransferNode20;15.OnExited;[Begin];Process 'TransferNode20.OnExited' execution started.
0.193998861730297;DefaultEntity.233;TransferNode20;15.OnExited;[Fire] ExitedEvent;Firing event 'TransferNode20.Exited'.
0.193998861730297;DefaultEntity.233;TransferNode20;15.OnExited;[End];Process 'TransferNode20.OnExited' execution ended.
0.194093923088763;DefaultEntity.241;Path14;15.OnReachedEnd;[Begin];Process 'Path14.OnReachedEnd' execution started.
0.194093923088763;DefaultEntity.241;Path14;15.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.241' transferring from '[EndOfLink] Path14' into node 'Input@Verificador2_M4'.
0.194093923088763;DefaultEntity.241;Input@Verificador2_M4;29.OnEnteredToAssociatedObject;[Begin];Process 'Input@Verificador2_M4.OnEnteredToAssociatedObject' execution started.
0.194093923088763;DefaultEntity.241;Input@Verificador2_M4;29.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Verificador2_M4.Entered'.
0.194093923088763;DefaultEntity.241;Input@Verificador2_M4;29.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.241' transferring from '[Node] Input@Verificador2_M4' into object 'Verificador2_M4'.
0.194093923088763;DefaultEntity.241;Input@Verificador2_M4;29.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.241' transferring from '[Node] Input@Verificador2_M4' into station 'Verificador2_M4.Processing'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[Begin];Process 'Verificador2_M4.OnEnteredProcessing' execution started.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[Seize] Server;Object 'DefaultEntity.241' checking availability to seize '1' resource(s) of resource type '[ParentObject] Verificador2_M4'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[Seize] Server;Object 'DefaultEntity.241' found '1' currently available resource(s) of resource type '[ParentObject] Verificador2_M4'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[Seize] Server;Object 'DefaultEntity.241' seized '1' capacity unit(s) of resource 'Verificador2_M4'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[Seize] Server;Object 'DefaultEntity.241' completed seize of '1' resource(s) of resource type '[ParentObject] Verificador2_M4'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'DefaultEntity.241' ending transfer into station 'Verificador2_M4.Processing'.
0.194093923088763;DefaultEntity.241;Input@Verificador2_M4;1.OnExited;[Begin];Process 'Input@Verificador2_M4.OnExited' execution started.
0.194093923088763;DefaultEntity.241;Input@Verificador2_M4;1.OnExited;[Fire] ExitedEvent;Firing event 'Input@Verificador2_M4.Exited'.
0.194093923088763;DefaultEntity.241;Input@Verificador2_M4;1.OnExited;[End];Process 'Input@Verificador2_M4.OnExited' execution ended.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token sent to 'False' exit.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[StartTasks] ProcessingTasks;Starting execution of task sequence 'Verificador2_M4.ProcessingTaskSequence' for object 'DefaultEntity.241'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;24.OnEnteredProcessing;[StartTasks] ProcessingTasks;Starting task '10' of task sequence 'Verificador2_M4.ProcessingTaskSequence' being executed for object 'DefaultEntity.241'. Scheduling execution of process 'Verificador2_M4.PerformProcessingTask' as an early priority event on current events calendar.
0.194093923088763;DefaultEntity.241;Path14;15.OnReachedEnd;[End];Process 'Path14.OnReachedEnd' execution ended.
0.194093923088763;DefaultEntity.241;Input@Verificador2_M4;29.OnEnteredToAssociatedObject;[End];Process 'Input@Verificador2_M4.OnEnteredToAssociatedObject' execution ended.
0.194093923088763;DefaultEntity.241;Verificador2_M4;21.PerformProcessingTask;[Begin];Process 'Verificador2_M4.PerformProcessingTask' execution started.
0.194093923088763;DefaultEntity.241;Verificador2_M4;21.PerformProcessingTask;[Consume] TaskMaterials;Object ‘DefaultEntity.241’ adding requirement to consume '5' unit(s) of material 'Mesa4Papeletas2' of lot ID '<unspecified>' at inventory site 'Verificador2_M4'.
0.194093923088763;--;--;--;--;Inventory site 'Verificador2_M4' checking allocation queue for material 'Mesa4Papeletas2' which contains '1' item(s).
0.194093923088763;DefaultEntity.241;Verificador2_M4;21.PerformProcessingTask;[Consume] TaskMaterials;Object 'DefaultEntity.241' checking availability to consume '5' unit(s) of material 'Mesa4Papeletas2' of lot ID '<unspecified>' at inventory site 'Verificador2_M4'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;21.PerformProcessingTask;[Consume] TaskMaterials;Object 'DefaultEntity.241' found '770' currently available unit(s) of material 'Mesa4Papeletas2' of lot ID '<unspecified>' at inventory site 'Verificador2_M4'.
0.194093923088763;--;--;--;--;Inventory site 'Verificador2_M4' selecting object 'DefaultEntity.241' waiting at rank '1' in allocation queue for material 'Mesa4Papeletas2'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;21.PerformProcessingTask;[Consume] TaskMaterials;Object 'DefaultEntity.241' consuming '5' unit(s) of material 'Mesa4Papeletas2' of lot ID '<unspecified>' at inventory site 'Verificador2_M4'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;21.PerformProcessingTask;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessingTasks.TaskProcessType==Enum.TaskProcessType.SpecificTime'.
0.194093923088763;DefaultEntity.241;Verificador2_M4;21.PerformProcessingTask;[Decide] IfProcessTypeSpecificTime;Token sent to 'True' exit.
0.194093923088763;DefaultEntity.241;Verificador2_M4;21.PerformProcessingTask;[Delay] ProcessingTime;Delaying token for '0.05' Hours until time '0.244093923088763' Hours. Delay multiplier was '1'.
0.194496641998539;DefaultEntity.236;Path3_2;29.OnReachedEnd;[Begin];Process 'Path3_2.OnReachedEnd' execution started.
0.194496641998539;DefaultEntity.236;Path3_2;29.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.236' transferring from '[EndOfLink] Path3_2' into node 'Input@Presidente_M3'.
0.194496641998539;DefaultEntity.236;Input@Presidente_M3;15.OnEnteredToAssociatedObject;[Begin];Process 'Input@Presidente_M3.OnEnteredToAssociatedObject' execution started.
0.194496641998539;DefaultEntity.236;Input@Presidente_M3;15.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Presidente_M3.Entered'.
0.194496641998539;DefaultEntity.236;Input@Presidente_M3;15.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.236' transferring from '[Node] Input@Presidente_M3' into object 'Presidente_M3'.
0.194496641998539;DefaultEntity.236;Input@Presidente_M3;15.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.236' transferring from '[Node] Input@Presidente_M3' into station 'Presidente_M3.InputBuffer'.
0.194496641998539;DefaultEntity.236;Presidente_M3;1.OnEnteredInputBuffer;[Begin];Process 'Presidente_M3.OnEnteredInputBuffer' execution started.
0.194496641998539;DefaultEntity.236;Presidente_M3;1.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'DefaultEntity.236' ending transfer into station 'Presidente_M3.InputBuffer'.
0.194496641998539;DefaultEntity.236;Input@Presidente_M3;19.OnExited;[Begin];Process 'Input@Presidente_M3.OnExited' execution started.
0.194496641998539;DefaultEntity.236;Input@Presidente_M3;19.OnExited;[Fire] ExitedEvent;Firing event 'Input@Presidente_M3.Exited'.
0.194496641998539;DefaultEntity.236;Input@Presidente_M3;19.OnExited;[End];Process 'Input@Presidente_M3.OnExited' execution ended.
0.194496641998539;DefaultEntity.236;Presidente_M3;1.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.236' waiting to seize '1' resource(s) of resource type '[ParentObject] Presidente_M3'.
0.194496641998539;DefaultEntity.236;Path3_2;29.OnReachedEnd;[End];Process 'Path3_2.OnReachedEnd' execution ended.
0.194496641998539;DefaultEntity.236;Input@Presidente_M3;15.OnEnteredToAssociatedObject;[End];Process 'Input@Presidente_M3.OnEnteredToAssociatedObject' execution ended.
0.194496641998539;--;--;--;--;Resource 'Presidente_M3' checking allocation queue which contains '1' item(s).
0.194496641998539;DefaultEntity.236;Presidente_M3;1.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.236' checking availability to seize '1' resource(s) of resource type '[ParentObject] Presidente_M3'.
